,clicksCount,colorDepth,keyMediumCount,keyMediumSpeed,keyMediumTime,middleSpeed,screenDiagonal,screenHeight,screenWidth,userAgentCoresCount,userAgentDownLink,id,windowHistoryLength,userAgentSaveData,userAgentRtt,screenOrientation_horizontal,userAgentCodeName_Mozilla,userAgentEffectiveType_3g,userAgentEffectiveType_4g,userAgentName_Netscape,userAgentPlatform_Linux,userAgentPlatform_MacOS,userAgentPlatform_Win32,userAgentPlatform_Win64,Class
2634,8,24,5,48,355,0.0882826488342738,50,1080,1920,15,10,61,4,True,145.0,1,1,1,0,1,0,0,1,0,0
2635,11,24,7,35,659,0.10133335268360982,50,1080,1920,12,14,89,3,False,99.0,1,1,1,0,1,1,0,0,0,0
2636,21,24,15,45,439,0.17225588796896066,50,1080,1920,12,18,79,4,True,274.0,1,1,1,0,1,1,0,0,0,0
2637,17,24,5,27,804,0.06365794815052794,50,1080,1920,13,13,73,3,False,99.0,1,1,1,0,1,0,1,0,0,0
2638,9,24,5,31,1181,0.4478329166825923,50,1080,1920,12,17,36,3,True,35.0,1,1,1,0,1,0,0,0,1,0
2639,4,24,3,47,838,0.629461534632115,50,1080,1920,8,17,68,3,False,113.0,1,1,1,0,1,0,1,0,0,0
2640,3,24,20,52,908,0.11881433740351495,50,1080,1920,8,15,31,2,False,4.0,1,1,1,0,1,0,0,1,0,0
2641,9,24,2,29,959,0.3370715713928856,50,1080,1920,11,13,10,2,False,16.0,1,1,1,0,1,1,0,0,0,0
2642,11,24,3,48,1131,0.05656697096143226,50,1080,1920,18,8,57,3,False,190.0,1,1,1,0,1,0,0,0,1,0
2643,8,24,13,51,467,0.2814783904230912,50,1080,1920,13,11,29,3,True,274.0,1,1,1,0,1,0,0,1,0,0
2644,10,24,9,67,679,-0.18855085815105846,50,1080,1920,15,16,84,3,True,172.0,1,1,1,0,1,0,1,0,0,0
2645,16,24,6,25,933,0.28858976771472233,50,1080,1920,9,16,99,3,False,208.0,1,1,1,0,1,0,0,1,0,0
2646,15,24,5,48,845,0.3231874635017852,50,1080,1920,12,10,25,3,True,55.0,1,1,1,0,1,0,1,0,0,0
2647,19,24,5,50,1282,0.2821134179005375,50,1080,1920,4,32,68,4,True,234.0,1,1,1,0,1,1,0,0,0,0
2648,14,24,9,19,957,-0.21632298509014752,50,1080,1920,7,13,76,2,False,50.0,1,1,1,0,1,1,0,0,0,0
2649,22,24,12,12,890,0.15822729901227733,50,1080,1920,11,10,58,3,True,105.0,1,1,1,0,1,0,1,0,0,0
2650,20,24,5,32,840,0.0015373475263356778,50,1080,1920,13,12,6,4,False,50.0,1,1,1,0,1,0,1,0,0,0
2651,8,24,6,57,355,0.3018476124795448,50,1080,1920,10,11,57,3,False,111.0,1,1,1,0,1,0,1,0,0,0
2652,18,24,5,54,878,-0.13635130784916205,50,1080,1920,5,13,85,4,True,34.0,1,1,1,0,1,0,1,0,0,0
2653,15,24,9,24,174,0.010584442756346651,50,1080,1920,9,11,87,2,False,16.0,1,1,1,0,1,0,0,0,1,0
2654,8,24,11,34,867,0.7100908461702202,50,1080,1920,12,18,40,2,True,88.0,1,1,1,0,1,1,0,0,0,0
2655,14,24,2,36,592,0.06797161705962781,50,1080,1920,6,13,96,2,False,90.0,1,1,1,0,1,0,1,0,0,0
2656,5,24,9,34,683,-0.0035970285701309584,50,1080,1920,8,19,98,4,True,117.0,1,1,1,0,1,0,0,0,1,0
2657,15,24,14,32,604,0.1616664523247902,50,1080,1920,14,10,62,3,False,114.0,1,1,1,0,1,1,0,0,0,0
2658,16,24,7,28,1150,0.34059650139176506,50,1080,1920,13,15,63,1,False,254.0,1,1,1,0,1,1,0,0,0,0
2659,12,24,7,56,719,0.3114416632540077,50,1080,1920,17,8,73,3,False,35.0,1,1,1,0,1,0,0,1,0,0
2660,19,24,2,39,920,0.560942370297957,50,1080,1920,10,12,74,3,True,74.0,1,1,1,0,1,0,0,1,0,0
2661,13,24,7,37,766,0.2786656766777023,50,1080,1920,8,13,6,3,False,201.0,1,1,1,0,1,1,0,0,0,0
2662,15,24,7,34,724,0.30585142578802393,50,1080,1920,11,5,93,4,False,67.0,1,1,1,0,1,0,0,1,0,0
2663,5,24,6,42,1315,0.22002361723609687,50,1080,1920,11,11,64,3,False,69.0,1,1,1,0,1,0,0,1,0,0
2664,11,24,3,17,948,0.641977369821576,50,1080,1920,8,22,8,2,True,164.0,1,1,1,0,1,0,1,0,0,0
2665,7,24,9,44,112,0.347105262316214,50,1080,1920,9,13,33,4,False,123.0,1,1,1,0,1,0,0,1,0,0
2666,20,24,9,48,1004,0.3535528880286051,50,1080,1920,13,10,68,3,True,18.0,1,1,1,0,1,0,0,1,0,0
2667,8,24,3,47,1143,0.2136886123359797,50,1080,1920,8,11,56,4,True,256.0,1,1,1,0,1,1,0,0,0,0
2668,10,24,4,47,874,-0.3881347546184199,50,1080,1920,12,14,23,4,True,105.0,1,1,1,0,1,1,0,0,0,0
2669,10,24,8,32,460,0.3968946732130235,50,1080,1920,13,7,12,5,True,50.0,1,1,1,0,1,0,1,0,0,0
2670,11,24,10,38,807,0.33447989984181303,50,1080,1920,15,12,75,2,True,0.0,1,1,1,0,1,0,0,1,0,0
2671,20,24,11,45,783,0.4419316911934445,50,1080,1920,7,21,84,4,True,75.0,1,1,1,0,1,0,1,0,0,0
2672,4,24,5,29,873,0.006104641444690639,50,1080,1920,9,9,33,2,True,20.0,1,1,1,0,1,0,1,0,0,0
2673,13,24,7,21,710,0.5140841091178359,50,1080,1920,13,13,34,2,True,167.0,1,1,1,0,1,0,0,1,0,0
2674,23,24,14,41,410,0.19285873623949054,50,1080,1920,9,10,78,4,True,37.0,1,1,1,0,1,0,0,1,0,0
2675,3,24,2,27,569,0.3151375936152941,50,1080,1920,14,12,50,5,False,47.0,1,1,1,0,1,1,0,0,0,0
2676,14,24,14,56,953,-0.4080770121142931,50,1080,1920,9,14,77,3,True,123.0,1,1,1,0,1,0,0,0,1,0
2677,10,24,12,31,870,0.7122913913899201,50,1080,1920,13,15,2,3,True,185.0,1,1,1,0,1,0,0,1,0,0
2678,12,24,2,41,539,0.13771699646758154,50,1080,1920,8,22,96,1,True,107.0,1,1,1,0,1,0,0,1,0,0
2679,4,24,7,43,843,0.3983921872315328,50,1080,1920,9,10,99,3,True,25.0,1,1,1,0,1,0,1,0,0,0
2680,4,24,19,23,774,0.12774745285757716,50,1080,1920,13,11,42,4,False,162.0,1,1,1,0,1,1,0,0,0,0
2681,20,24,7,52,925,0.4473271597190327,50,1080,1920,10,11,26,3,True,23.0,1,1,1,0,1,1,0,0,0,0
2682,10,24,5,21,963,0.0028902884074783197,50,1080,1920,5,17,72,4,True,43.0,1,1,1,0,1,1,0,0,0,0
2683,14,24,4,18,496,0.019891875151458568,50,1080,1920,14,12,58,4,False,35.0,1,1,1,0,1,1,0,0,0,0
2684,5,24,4,37,717,0.25204332843714183,50,1080,1920,13,11,23,1,False,230.0,1,1,1,0,1,1,0,0,0,0
2685,8,24,7,30,965,0.5027955421603363,50,1080,1920,14,11,16,3,True,43.0,1,1,1,0,1,0,0,1,0,0
2686,17,24,13,23,1084,0.2547444787790272,50,1080,1920,16,11,19,3,False,167.0,1,1,1,0,1,1,0,0,0,0
2687,12,24,8,27,966,0.16452347346265095,50,1080,1920,3,13,44,2,True,156.0,1,1,1,0,1,1,0,0,0,0
2688,18,24,5,35,722,-0.04756875961205357,50,1080,1920,9,10,54,3,True,100.0,1,1,1,0,1,0,1,0,0,0
2689,-3,24,5,58,1072,-0.13316764361064248,50,1080,1920,12,12,59,3,False,186.0,1,1,1,0,1,0,0,0,1,0
2690,8,24,7,56,606,0.6157218069264843,50,1080,1920,7,15,27,3,True,141.0,1,1,1,0,1,0,0,1,0,0
2691,9,24,3,48,1051,0.659372120241606,50,1080,1920,12,6,91,2,True,148.0,1,1,1,0,1,0,0,0,1,0
2692,15,24,5,51,1049,0.2868634513458961,50,1080,1920,11,17,75,2,False,28.0,1,1,1,0,1,0,1,0,0,0
2693,16,24,4,66,824,0.3480349756752662,50,1080,1920,8,9,7,3,True,31.0,1,1,1,0,1,0,1,0,0,0
2694,15,24,5,23,974,0.12676229320317514,50,1080,1920,15,18,54,2,False,141.0,1,1,1,0,1,0,0,1,0,0
2695,13,24,8,40,928,0.029124690346682337,50,1080,1920,14,8,22,3,False,122.0,1,1,1,0,1,1,0,0,0,0
2696,15,24,8,23,807,0.2962926344303751,50,1080,1920,19,9,44,6,False,31.0,1,1,1,0,1,0,0,0,1,0
2697,16,24,6,31,744,0.23831039704560444,50,1080,1920,11,11,71,3,True,213.0,1,1,1,0,1,0,0,0,1,0
2698,10,24,15,48,944,0.07965848350668739,50,1080,1920,12,11,59,4,False,37.0,1,1,1,0,1,0,0,0,1,0
2699,8,24,6,43,978,0.13500720914852665,50,1080,1920,19,10,82,3,False,98.0,1,1,1,0,1,1,0,0,0,0
2700,10,24,16,54,710,0.3804967555627063,50,1080,1920,10,9,29,4,False,253.0,1,1,1,0,1,0,0,0,1,0
2701,14,24,7,43,931,0.3058766247149458,50,1080,1920,14,20,25,4,False,25.0,1,1,1,0,1,0,0,0,1,0
2702,5,24,8,34,740,0.2513363334310572,50,1080,1920,12,6,83,2,True,163.0,1,1,1,0,1,0,0,0,1,0
2703,12,24,8,35,893,0.3365104500154749,50,1080,1920,9,15,87,2,True,54.0,1,1,1,0,1,0,0,0,1,0
2704,8,24,9,29,681,-0.2434961843881173,50,1080,1920,12,8,78,3,True,61.0,1,1,1,0,1,0,0,1,0,0
2705,14,24,5,22,1118,0.3470345641673732,50,1080,1920,12,10,26,4,True,65.0,1,1,1,0,1,0,0,0,1,0
2706,9,24,4,53,1155,-0.00922106200824141,50,1080,1920,13,18,61,3,False,141.0,1,1,1,0,1,1,0,0,0,0
2707,20,24,6,50,1073,0.1907179004559556,50,1080,1920,11,13,54,4,False,119.0,1,1,1,0,1,0,0,1,0,0
2708,8,24,5,40,576,0.3092898891293497,50,1080,1920,15,21,36,2,True,195.0,1,1,1,0,1,1,0,0,0,0
2709,7,24,11,39,737,-0.20614354536148755,50,1080,1920,9,14,51,3,True,218.0,1,1,1,0,1,0,0,0,1,0
2710,-2,24,14,55,984,0.4073985413029882,50,1080,1920,18,17,19,4,False,190.0,1,1,1,0,1,0,1,0,0,0
2711,-3,24,6,35,505,0.14789183537692618,50,1080,1920,10,8,41,3,True,187.0,1,1,1,0,1,0,0,0,1,0
2712,8,24,5,55,126,0.3959202023290707,50,1080,1920,7,14,10,4,False,219.0,1,1,1,0,1,0,1,0,0,0
2713,13,24,6,43,881,0.4371436197143802,50,1080,1920,17,22,25,3,False,184.0,1,1,1,0,1,0,0,0,1,0
2714,15,24,12,33,994,0.10325187178464104,50,1080,1920,8,11,63,2,False,87.0,1,1,1,0,1,0,0,0,1,0
2715,13,24,15,47,570,-0.32429688397560025,50,1080,1920,13,13,47,2,True,109.0,1,1,1,0,1,0,0,1,0,0
2716,18,24,7,48,472,-0.01061049190018612,50,1080,1920,15,11,25,2,False,215.0,1,1,1,0,1,1,0,0,0,0
2717,10,24,4,56,919,0.5260241957173606,50,1080,1920,9,13,78,4,True,26.0,1,1,1,0,1,0,0,0,1,0
2718,12,24,7,46,747,0.313964953479546,50,1080,1920,16,11,59,2,True,94.0,1,1,1,0,1,0,0,1,0,0
2719,6,24,7,54,676,-0.11514267342451512,50,1080,1920,6,17,45,3,False,56.0,1,1,1,0,1,0,0,0,1,0
2720,0,24,6,37,773,0.4621592886352992,50,1080,1920,11,11,1,3,True,300.0,1,1,1,0,1,0,0,0,1,0
2721,10,24,10,45,312,-0.02107412165760749,50,1080,1920,16,19,45,3,True,70.0,1,1,1,0,1,1,0,0,0,0
2722,17,24,8,52,1005,-0.13678018708083342,50,1080,1920,17,11,84,2,True,139.0,1,1,1,0,1,0,0,1,0,0
2723,11,24,5,34,620,0.09093024311080956,50,1080,1920,7,17,94,4,True,135.0,1,1,1,0,1,0,1,0,0,0
2724,15,24,12,40,924,0.4439812990938255,50,1080,1920,12,14,29,4,False,64.0,1,1,1,0,1,0,0,1,0,0
2725,6,24,13,30,453,-0.027119228715750582,50,1080,1920,6,9,63,1,True,95.0,1,1,1,0,1,0,1,0,0,0
2726,2,24,10,52,735,-0.06752247060154684,50,1080,1920,8,17,7,2,False,366.0,1,1,1,0,1,0,0,0,1,0
2727,8,24,5,45,528,0.19536620487017575,50,1080,1920,12,17,24,4,False,143.0,1,1,1,0,1,0,1,0,0,0
2728,15,24,13,36,770,0.0006868446728205412,50,1080,1920,13,9,58,4,False,97.0,1,1,1,0,1,1,0,0,0,0
2729,19,24,4,49,683,0.22090285599059825,50,1080,1920,9,22,3,1,True,125.0,1,1,1,0,1,0,1,0,0,0
2730,10,24,5,71,692,0.12525198955336775,50,1080,1920,12,18,38,1,False,216.0,1,1,1,0,1,1,0,0,0,0
2731,13,24,5,39,566,0.6002825460405474,50,1080,1920,17,15,84,3,True,41.0,1,1,1,0,1,0,0,1,0,0
2732,8,24,1,13,654,-0.06101065376281276,50,1080,1920,15,17,81,3,True,95.0,1,1,1,0,1,0,0,0,1,0
2733,5,24,7,43,917,0.13343843453618193,50,1080,1920,12,12,6,1,False,269.0,1,1,1,0,1,0,1,0,0,0
2734,21,24,12,28,861,0.499238683795053,50,1080,1920,9,10,88,2,False,4.0,1,1,1,0,1,1,0,0,0,0
2735,16,24,10,36,930,0.0320818248272491,50,1080,1920,15,12,63,2,False,84.0,1,1,1,0,1,0,0,0,1,0
2736,16,24,3,57,654,0.15059602450719398,50,1080,1920,7,8,78,4,True,162.0,1,1,1,0,1,0,1,0,0,0
2737,9,24,6,34,841,-0.07443577113845283,50,1080,1920,11,6,66,2,False,70.0,1,1,1,0,1,0,0,1,0,0
2738,19,24,3,56,538,0.20160179077278575,50,1080,1920,11,13,34,2,False,93.0,1,1,1,0,1,0,0,1,0,0
2739,12,24,4,10,842,0.3284740481024376,50,1080,1920,12,9,84,3,False,188.0,1,1,1,0,1,0,0,1,0,0
2740,11,24,16,58,584,-0.025032389167912256,50,1080,1920,14,14,76,2,False,106.0,1,1,1,0,1,0,0,1,0,0
2741,13,24,14,58,1085,0.3720825252267417,50,1080,1920,13,13,77,4,False,76.0,1,1,1,0,1,1,0,0,0,0
2742,23,24,13,34,701,0.28133080106296554,50,1080,1920,14,15,6,2,True,84.0,1,1,1,0,1,0,1,0,0,0
2743,16,24,10,55,817,0.22408859773342205,50,1080,1920,13,12,17,2,False,262.0,1,1,1,0,1,0,1,0,0,0
2744,4,24,7,41,547,0.17128858033781544,50,1080,1920,3,14,90,2,False,23.0,1,1,1,0,1,1,0,0,0,0
2745,15,24,7,12,1417,0.4211306641136939,50,1080,1920,9,17,82,3,False,46.0,1,1,1,0,1,1,0,0,0,0
2746,11,24,7,64,1076,0.21549886716046845,50,1080,1920,12,14,78,3,False,106.0,1,1,1,0,1,0,1,0,0,0
2747,2,24,9,34,303,0.11360511693961962,50,1080,1920,13,9,79,3,True,253.0,1,1,1,0,1,0,0,1,0,0
2748,16,24,15,48,711,0.4625687362229877,50,1080,1920,12,15,74,2,False,96.0,1,1,1,0,1,0,0,0,1,0
2749,9,24,8,33,663,0.07370778004066912,50,1080,1920,10,14,95,3,False,140.0,1,1,1,0,1,0,0,1,0,0
2750,3,24,8,63,766,0.24817272142635774,50,1080,1920,11,11,29,2,False,215.0,1,1,1,0,1,0,0,0,1,0
2751,20,24,2,47,1009,0.14648941602681215,50,1080,1920,8,12,26,3,True,187.0,1,1,1,0,1,1,0,0,0,0
2752,15,24,6,40,494,0.203379030762342,50,1080,1920,13,14,94,2,False,142.0,1,1,1,0,1,0,0,0,1,0
2753,15,24,9,52,789,0.2436689946324773,50,1080,1920,9,10,86,2,False,47.0,1,1,1,0,1,0,1,0,0,0
2754,14,24,5,54,369,0.09983979446245413,50,1080,1920,15,8,20,2,True,50.0,1,1,1,0,1,1,0,0,0,0
2755,15,24,6,51,645,0.4855036298611623,50,1080,1920,11,7,34,2,True,111.0,1,1,1,0,1,0,0,1,0,0
2756,11,24,3,33,935,0.051292912039437054,50,1080,1920,12,11,12,3,True,5.0,1,1,1,0,1,0,0,1,0,0
2757,9,24,6,15,550,0.6111357653969598,50,1080,1920,7,26,93,3,True,224.0,1,1,1,0,1,1,0,0,0,0
2758,15,24,6,49,939,0.1770180660435371,50,1080,1920,11,12,41,3,False,6.0,1,1,1,0,1,0,1,0,0,0
2759,13,24,9,17,1038,0.012769977999896516,50,1080,1920,10,19,48,3,True,61.0,1,1,1,0,1,1,0,0,0,0
2760,16,24,3,35,750,-0.14114026771872362,50,1080,1920,12,9,5,2,True,65.0,1,1,1,0,1,0,0,1,0,0
2761,10,24,10,40,867,-0.24531859499439815,50,1080,1920,8,16,44,1,True,25.0,1,1,1,0,1,0,0,1,0,0
2762,11,24,4,40,953,-0.017042017994984462,50,1080,1920,14,18,18,4,True,95.0,1,1,1,0,1,0,1,0,0,0
2763,9,24,8,27,691,0.3278490975204204,50,1080,1920,10,16,47,2,True,136.0,1,1,1,0,1,0,1,0,0,0
2764,17,24,7,25,955,-0.029241079032150636,50,1080,1920,10,17,95,2,True,170.0,1,1,1,0,1,1,0,0,0,0
2765,9,24,17,23,963,0.5217294058507151,50,1080,1920,14,10,34,3,False,185.0,1,1,1,0,1,0,0,1,0,0
2766,9,24,7,54,892,0.02938071817265428,50,1080,1920,8,7,97,4,False,57.0,1,1,1,0,1,0,0,1,0,0
2767,11,24,4,24,872,0.4701195166663295,50,1080,1920,12,10,21,2,True,32.0,1,1,1,0,1,1,0,0,0,0
2768,13,24,10,44,239,0.3487708846126621,50,1080,1920,6,23,51,3,True,95.0,1,1,1,0,1,0,0,0,1,0
2769,13,24,7,24,915,-0.1706029025750574,50,1080,1920,8,12,12,3,True,51.0,1,1,1,0,1,0,0,1,0,0
2770,6,24,8,41,1062,0.6302065334511556,50,1080,1920,8,8,48,4,False,157.0,1,1,1,0,1,0,1,0,0,0
2771,0,24,5,29,913,-0.2310861988667727,50,1080,1920,12,13,33,5,False,319.0,1,1,1,0,1,0,0,1,0,0
2772,14,24,7,24,803,0.5044024650611888,50,1080,1920,14,10,15,1,False,208.0,1,1,1,0,1,0,1,0,0,0
2773,14,24,9,34,705,0.4033354238716692,50,1080,1920,11,15,92,3,False,16.0,1,1,1,0,1,0,1,0,0,0
2774,9,24,5,12,572,0.3822378311908255,50,1080,1920,14,20,52,2,True,91.0,1,1,1,0,1,0,0,1,0,0
2775,16,24,23,27,799,0.5084783649097442,50,1080,1920,16,8,85,3,True,287.0,1,1,1,0,1,0,1,0,0,0
2776,11,24,8,32,436,0.055296546589648304,50,1080,1920,7,9,22,4,False,114.0,1,1,1,0,1,1,0,0,0,0
2777,4,24,5,16,308,0.4927064205379738,50,1080,1920,10,11,31,2,True,52.0,1,1,1,0,1,0,1,0,0,0
2778,15,24,2,41,932,0.05181593176943107,50,1080,1920,17,8,60,3,False,250.0,1,1,1,0,1,0,1,0,0,0
2779,12,24,14,70,760,0.2831533096412105,50,1080,1920,13,13,89,2,True,133.0,1,1,1,0,1,0,0,0,1,0
2780,3,24,13,35,893,0.2178562959060501,50,1080,1920,9,10,21,2,True,21.0,1,1,1,0,1,1,0,0,0,0
2781,15,24,2,38,400,0.5106364888344744,50,1080,1920,13,11,50,3,False,152.0,1,1,1,0,1,1,0,0,0,0
2782,7,24,10,34,914,0.13654348212893447,50,1080,1920,14,11,21,3,False,325.0,1,1,1,0,1,0,0,0,1,0
2783,5,24,13,31,516,0.3730507633210473,50,1080,1920,14,13,11,2,False,77.0,1,1,1,0,1,1,0,0,0,0
2784,7,24,3,37,484,0.2697168162779547,50,1080,1920,18,10,4,4,True,138.0,1,1,1,0,1,1,0,0,0,0
2785,11,24,9,49,1058,-0.3107573515179438,50,1080,1920,5,17,92,3,False,244.0,1,1,1,0,1,0,1,0,0,0
2786,10,24,3,60,599,-0.030400339011359776,50,1080,1920,17,11,16,2,False,173.0,1,1,1,0,1,0,1,0,0,0
2787,13,24,6,34,713,-0.08228279166785453,50,1080,1920,9,12,94,2,False,84.0,1,1,1,0,1,0,0,0,1,0
2788,10,24,14,35,532,0.5423249017651748,50,1080,1920,16,14,35,3,False,108.0,1,1,1,0,1,0,0,0,1,0
2789,12,24,7,28,695,0.16184425108009326,50,1080,1920,13,8,90,3,False,73.0,1,1,1,0,1,1,0,0,0,0
2790,15,24,13,17,679,0.19698917881513267,50,1080,1920,8,11,80,4,True,180.0,1,1,1,0,1,0,0,0,1,0
2791,18,24,4,58,630,0.5367680742933062,50,1080,1920,15,9,81,2,False,151.0,1,1,1,0,1,1,0,0,0,0
2792,10,24,6,46,749,-0.02657643370971836,50,1080,1920,15,16,9,5,True,101.0,1,1,1,0,1,0,0,1,0,0
2793,28,24,8,31,675,0.17166580168622195,50,1080,1920,12,10,3,3,True,123.0,1,1,1,0,1,0,1,0,0,0
2794,15,24,5,25,645,0.3173415600758309,50,1080,1920,11,11,11,3,False,92.0,1,1,1,0,1,0,1,0,0,0
2795,15,24,3,49,753,0.3788054231927284,50,1080,1920,14,16,22,4,False,152.0,1,1,1,0,1,0,0,1,0,0
2796,8,24,3,46,1016,-0.18025067108097625,50,1080,1920,16,11,92,4,True,168.0,1,1,1,0,1,1,0,0,0,0
2797,12,24,5,33,897,0.38966146765694815,50,1080,1920,12,14,45,5,True,218.0,1,1,1,0,1,1,0,0,0,0
2798,0,24,6,46,523,0.3380307030996134,50,1080,1920,15,10,11,3,False,213.0,1,1,1,0,1,1,0,0,0,0
2799,9,24,5,38,950,0.5794143451632969,50,1080,1920,16,9,52,3,False,175.0,1,1,1,0,1,0,1,0,0,0
2800,17,24,6,40,1069,0.06792494537580196,50,1080,1920,8,14,46,2,True,186.0,1,1,1,0,1,0,0,0,1,0
2801,9,24,17,35,632,0.17703560698068688,50,1080,1920,11,13,43,4,False,78.0,1,1,1,0,1,0,0,0,1,0
2802,10,24,9,35,505,0.2703075258609988,50,1080,1920,10,12,24,4,True,124.0,1,1,1,0,1,0,1,0,0,0
2803,10,24,6,49,843,-0.06663220415223148,50,1080,1920,10,12,26,3,True,165.0,1,1,1,0,1,0,1,0,0,0
2804,15,24,8,58,1039,0.3236726872395129,50,1080,1920,12,9,29,3,True,192.0,1,1,1,0,1,0,0,1,0,0
2805,10,24,15,50,753,0.07055758043927507,50,1080,1920,13,14,78,1,False,128.0,1,1,1,0,1,0,0,0,1,0
2806,24,24,11,29,665,0.2782332237495789,50,1080,1920,10,18,67,3,True,155.0,1,1,1,0,1,1,0,0,0,0
2807,6,24,4,39,630,0.5415140643338269,50,1080,1920,10,9,23,4,False,134.0,1,1,1,0,1,0,1,0,0,0
2808,10,24,10,36,613,-0.16387026378543929,50,1080,1920,3,7,52,5,True,137.0,1,1,1,0,1,0,1,0,0,0
2809,12,24,5,40,759,-0.0325350211713759,50,1080,1920,15,13,71,4,True,167.0,1,1,1,0,1,0,0,0,1,0
2810,7,24,6,22,838,0.00830422274000371,50,1080,1920,14,13,70,4,False,125.0,1,1,1,0,1,0,0,1,0,0
2811,25,24,7,57,1131,0.10783497537267528,50,1080,1920,6,7,61,2,True,57.0,1,1,1,0,1,0,0,0,1,0
2812,9,24,15,38,939,0.2826143062470933,50,1080,1920,11,9,4,1,True,212.0,1,1,1,0,1,1,0,0,0,0
2813,15,24,4,27,674,0.26466501412574034,50,1080,1920,26,16,81,5,True,234.0,1,1,1,0,1,0,1,0,0,0
2814,10,24,15,49,642,-0.21498444486582236,50,1080,1920,9,7,31,2,True,3.0,1,1,1,0,1,0,0,0,1,0
2815,10,24,5,41,908,-0.09084352965614627,50,1080,1920,13,13,68,3,False,68.0,1,1,1,0,1,0,0,0,1,0
2816,12,24,7,49,642,0.1574130588335565,50,1080,1920,14,9,46,3,False,229.0,1,1,1,0,1,1,0,0,0,0
2817,10,24,4,36,829,0.006710456456225172,50,1080,1920,10,16,36,3,True,129.0,1,1,1,0,1,0,0,1,0,0
2818,8,24,4,48,629,0.09666371550553322,50,1080,1920,11,14,22,2,False,90.0,1,1,1,0,1,0,1,0,0,0
2819,14,24,5,10,594,-0.15071569164206244,50,1080,1920,16,13,8,3,False,112.0,1,1,1,0,1,0,1,0,0,0
2820,17,24,2,24,1015,0.1613097709487175,50,1080,1920,11,14,75,2,True,41.0,1,1,1,0,1,0,0,0,1,0
2821,7,24,6,44,840,0.15434617618501384,50,1080,1920,16,10,32,3,True,122.0,1,1,1,0,1,0,1,0,0,0
2822,17,24,14,55,925,0.2888863047912337,50,1080,1920,13,18,34,5,False,17.0,1,1,1,0,1,0,0,0,1,0
2823,9,24,4,28,838,0.6058715250161708,50,1080,1920,11,12,8,2,True,163.0,1,1,1,0,1,0,0,0,1,0
2824,7,24,10,58,497,0.19239021839643589,50,1080,1920,7,14,90,4,False,16.0,1,1,1,0,1,0,0,1,0,0
2825,10,24,5,16,484,0.045149289523770134,50,1080,1920,10,10,93,2,True,38.0,1,1,1,0,1,0,1,0,0,0
2826,11,24,9,28,847,0.3563036052874332,50,1080,1920,19,13,34,2,True,343.0,1,1,1,0,1,0,0,0,1,0
2827,6,24,3,40,669,0.6923567063841131,50,1080,1920,9,11,34,3,False,39.0,1,1,1,0,1,0,0,0,1,0
2828,22,24,6,41,1085,0.0865339026003253,50,1080,1920,8,9,75,2,True,126.0,1,1,1,0,1,0,0,1,0,0
2829,16,24,10,48,386,0.2209395770124864,50,1080,1920,8,11,25,5,True,77.0,1,1,1,0,1,0,0,1,0,0
2830,11,24,8,65,632,0.4943344282956027,50,1080,1920,7,17,51,3,True,76.0,1,1,1,0,1,0,0,1,0,0
2831,11,24,9,44,831,0.27314346085116903,50,1080,1920,15,16,23,4,True,111.0,1,1,1,0,1,1,0,0,0,0
2832,4,24,9,58,901,-0.1210626385062071,50,1080,1920,11,12,36,5,False,34.0,1,1,1,0,1,0,0,1,0,0
2833,15,24,17,52,757,0.7419913289085981,50,1080,1920,17,10,93,2,True,234.0,1,1,1,0,1,0,1,0,0,0
2834,7,24,10,40,375,0.5708495994577336,50,1080,1920,16,11,56,4,False,19.0,1,1,1,0,1,0,0,0,1,0
2835,5,24,7,37,1115,0.10406012393331696,50,1080,1920,15,14,47,4,True,174.0,1,1,1,0,1,1,0,0,0,0
2836,8,24,8,38,204,0.062212766685452725,50,1080,1920,9,13,31,4,False,161.0,1,1,1,0,1,0,1,0,0,0
2837,13,24,2,39,1212,0.3288043021009993,50,1080,1920,16,13,70,3,False,225.0,1,1,1,0,1,0,0,1,0,0
2838,8,24,6,44,889,-0.07785124615928678,50,1080,1920,19,12,67,4,False,284.0,1,1,1,0,1,1,0,0,0,0
2839,5,24,20,32,667,0.5302038145759047,50,1080,1920,16,6,57,2,False,38.0,1,1,1,0,1,0,0,1,0,0
2840,8,24,6,34,1034,0.6140867820863349,50,1080,1920,12,9,26,3,False,188.0,1,1,1,0,1,0,0,1,0,0
2841,11,24,8,30,953,0.3069572040807433,50,1080,1920,7,10,44,2,True,26.0,1,1,1,0,1,1,0,0,0,0
2842,13,24,2,42,746,1.0066064597160995,50,1080,1920,15,11,88,1,False,12.0,1,1,1,0,1,0,0,0,1,0
2843,9,24,5,45,1335,0.1688286154720558,50,1080,1920,10,9,50,3,True,248.0,1,1,1,0,1,0,1,0,0,0
2844,17,24,7,33,1018,-0.2454552063903621,50,1080,1920,11,12,34,2,False,184.0,1,1,1,0,1,1,0,0,0,0
2845,20,24,12,61,888,0.19963132728493604,50,1080,1920,11,21,20,2,True,133.0,1,1,1,0,1,0,0,0,1,0
2846,6,24,7,34,640,0.11558524153235834,50,1080,1920,15,10,20,4,True,208.0,1,1,1,0,1,1,0,0,0,0
