,clicksCount,colorDepth,globalTimeStamp,keyMediumCount,keyMediumSpeed,keyMediumTime,middleSpeed,screenDiagonal,screenHeight,screenWidth,screenOrientation,userAgentCodeName,userAgentCoresCount,userAgentDownLink,userAgentEffectiveType,userAgentName,userAgentOnChange,id,windowHistoryLength,userAgentSaveData,userAgentRtt,userAgentPlatform
2368,15,24,1602400728900,10,40,1250,0.3337906577440788,50,1080,1920,horizontal,Mozilla,9,10,3g,Netscape,,10,4,True,83.0,Win32
2369,6,24,1602400804334,13,24,1017,-0.09598234767013833,50,1080,1920,horizontal,Mozilla,15,14,3g,Netscape,,60,3,True,179.0,MacOS
2370,15,24,1602400485358,5,36,1330,0.3963213708517368,50,1080,1920,horizontal,Mozilla,15,6,3g,Netscape,,21,3,True,31.0,Win64
2371,5,24,1602400514669,6,42,1035,0.2360869103348387,50,1080,1920,horizontal,Mozilla,12,13,3g,Netscape,,72,2,False,197.0,MacOS
2372,6,24,1602400488648,5,33,450,0.04070975425741219,50,1080,1920,horizontal,Mozilla,12,13,3g,Netscape,,7,4,True,131.0,MacOS
2373,18,24,1602400519778,4,43,801,-0.010455656187548623,50,1080,1920,horizontal,Mozilla,16,16,3g,Netscape,,93,3,True,32.0,MacOS
2374,20,24,1602400533339,12,29,498,-0.0930490833391118,50,1080,1920,horizontal,Mozilla,12,8,3g,Netscape,,10,4,False,26.0,Win32
2375,8,24,1602400786627,12,56,635,0.2747502741532373,50,1080,1920,horizontal,Mozilla,13,11,3g,Netscape,,90,2,True,90.0,MacOS
2376,16,24,1602400535124,8,23,917,0.5439805544909893,50,1080,1920,horizontal,Mozilla,16,17,3g,Netscape,,99,5,True,445.0,MacOS
2377,7,24,1602400555643,7,17,125,-0.010216592767115555,50,1080,1920,horizontal,Mozilla,16,12,3g,Netscape,,12,3,False,66.0,Win32
2378,20,24,1602400740235,12,50,569,0.1283322456450019,50,1080,1920,horizontal,Mozilla,12,12,3g,Netscape,,16,3,True,203.0,MacOS
2379,9,24,1602400800707,5,58,944,-0.13092614384057058,50,1080,1920,horizontal,Mozilla,12,8,3g,Netscape,,35,4,False,18.0,Linux
2380,1,24,1602400762637,9,16,815,0.49320747809056903,50,1080,1920,horizontal,Mozilla,13,8,3g,Netscape,,54,3,False,16.0,MacOS
2381,15,24,1602400774683,2,34,1045,0.03838890359984556,50,1080,1920,horizontal,Mozilla,13,13,3g,Netscape,,95,2,False,166.0,Win64
2382,6,24,1602400653261,3,44,536,0.30510995287641235,50,1080,1920,horizontal,Mozilla,16,9,3g,Netscape,,63,4,False,128.0,Linux
2383,19,24,1602400588134,8,42,810,-0.015915172054621465,50,1080,1920,horizontal,Mozilla,10,11,3g,Netscape,,36,3,False,248.0,MacOS
2384,8,24,1602400484541,10,19,794,0.31504859524704265,50,1080,1920,horizontal,Mozilla,10,11,3g,Netscape,,69,3,False,33.0,MacOS
2385,6,24,1602400491765,10,36,554,0.17221364516126259,50,1080,1920,horizontal,Mozilla,8,7,3g,Netscape,,11,3,False,241.0,Win32
2386,17,24,1602400775278,5,26,628,-0.28422172076509217,50,1080,1920,horizontal,Mozilla,14,10,3g,Netscape,,6,7,False,200.0,Linux
2387,14,24,1602400757685,8,32,741,0.38923149656380696,50,1080,1920,horizontal,Mozilla,11,19,3g,Netscape,,3,4,True,172.0,Win64
2388,15,24,1602400775913,6,61,559,0.13956231490003473,50,1080,1920,horizontal,Mozilla,10,17,3g,Netscape,,61,3,True,2.0,Win64
2389,12,24,1602400714939,9,21,224,0.5107851059158552,50,1080,1920,horizontal,Mozilla,12,14,3g,Netscape,,78,4,True,102.0,Win64
2390,-3,24,1602400695316,3,54,837,0.13501969312433734,50,1080,1920,horizontal,Mozilla,9,11,3g,Netscape,,62,4,False,142.0,Win32
2391,15,24,1602400531051,2,67,759,0.19185176437920176,50,1080,1920,horizontal,Mozilla,6,10,3g,Netscape,,48,2,False,85.0,Linux
2392,15,24,1602400529187,11,12,581,0.16767358787768677,50,1080,1920,horizontal,Mozilla,13,15,3g,Netscape,,49,3,True,60.0,Linux
2393,5,24,1602400717397,5,40,833,0.1861494091049283,50,1080,1920,horizontal,Mozilla,10,16,3g,Netscape,,54,4,True,100.0,MacOS
2394,15,24,1602400627855,1,50,610,-0.226848520314444,50,1080,1920,horizontal,Mozilla,15,9,3g,Netscape,,17,1,False,147.0,Win32
2395,11,24,1602400610167,5,48,1365,0.3022181153635766,50,1080,1920,horizontal,Mozilla,7,12,3g,Netscape,,15,1,False,78.0,Win32
2396,22,24,1602400573651,4,42,705,0.08111236105763693,50,1080,1920,horizontal,Mozilla,6,12,3g,Netscape,,54,3,False,35.0,Linux
2397,9,24,1602400515473,14,15,438,0.20544609970901878,50,1080,1920,horizontal,Mozilla,9,8,3g,Netscape,,79,4,False,36.0,Linux
2398,18,24,1602400581460,5,31,742,-0.23530472368688793,50,1080,1920,horizontal,Mozilla,12,10,3g,Netscape,,78,4,True,27.0,Linux
2399,6,24,1602400487479,3,50,880,0.1538495677200041,50,1080,1920,horizontal,Mozilla,16,14,3g,Netscape,,58,5,True,46.0,Linux
2400,8,24,1602400759845,9,44,114,-0.11761140083316067,50,1080,1920,horizontal,Mozilla,6,13,3g,Netscape,,51,3,False,98.0,Linux
2401,6,24,1602400727801,9,27,443,0.31703002944391256,50,1080,1920,horizontal,Mozilla,12,11,3g,Netscape,,99,1,True,182.0,MacOS
2402,12,24,1602400649823,8,31,552,0.004052651189096909,50,1080,1920,horizontal,Mozilla,16,9,3g,Netscape,,32,2,True,45.0,Win32
2403,10,24,1602400732940,4,34,619,0.6196749373025132,50,1080,1920,horizontal,Mozilla,10,10,3g,Netscape,,64,2,True,324.0,MacOS
2404,9,24,1602400604042,7,51,500,0.03299108900719301,50,1080,1920,horizontal,Mozilla,5,11,3g,Netscape,,87,1,False,144.0,Linux
2405,10,24,1602400564934,7,46,265,0.746843570588967,50,1080,1920,horizontal,Mozilla,16,13,3g,Netscape,,59,6,True,20.0,Win64
2406,17,24,1602400751495,5,42,826,0.014905180720529196,50,1080,1920,horizontal,Mozilla,16,8,3g,Netscape,,80,3,True,1.0,MacOS
2407,7,24,1602400548296,4,33,464,0.18296091690373423,50,1080,1920,horizontal,Mozilla,15,12,3g,Netscape,,34,4,True,56.0,Win32
2408,11,24,1602400594214,8,35,367,-0.10666073269233295,50,1080,1920,horizontal,Mozilla,14,11,3g,Netscape,,98,4,True,21.0,Linux
2409,10,24,1602400798372,6,47,568,0.316789230514099,50,1080,1920,horizontal,Mozilla,12,12,3g,Netscape,,29,3,True,168.0,MacOS
2410,18,24,1602400701316,7,40,489,0.8643300278892724,50,1080,1920,horizontal,Mozilla,15,16,3g,Netscape,,47,3,False,98.0,MacOS
2411,5,24,1602400797710,9,20,1256,0.2977576604061105,50,1080,1920,horizontal,Mozilla,10,18,3g,Netscape,,74,2,True,123.0,Win64
2412,20,24,1602400611412,10,46,380,0.02928793255548856,50,1080,1920,horizontal,Mozilla,9,11,3g,Netscape,,28,3,False,142.0,Win64
2413,15,24,1602400498905,4,23,533,-0.0935465553485412,50,1080,1920,horizontal,Mozilla,17,15,3g,Netscape,,5,4,True,42.0,MacOS
2414,3,24,1602400560316,4,45,731,0.23834520303111456,50,1080,1920,horizontal,Mozilla,14,9,3g,Netscape,,95,3,False,334.0,Win64
2415,12,24,1602400757057,9,35,794,0.45548992610987693,50,1080,1920,horizontal,Mozilla,16,11,3g,Netscape,,61,2,True,133.0,MacOS
2416,15,24,1602400782426,20,32,627,0.36884865004882594,50,1080,1920,horizontal,Mozilla,13,11,3g,Netscape,,15,3,True,184.0,MacOS
2417,14,24,1602400717621,4,30,686,0.5265173031153706,50,1080,1920,horizontal,Mozilla,11,11,3g,Netscape,,20,2,True,40.0,Linux
2418,17,24,1602400780092,3,35,131,-0.24573629961825888,50,1080,1920,horizontal,Mozilla,13,20,3g,Netscape,,89,4,True,173.0,Win64
2419,11,24,1602400544877,9,35,1425,0.10058301607853316,50,1080,1920,horizontal,Mozilla,13,19,3g,Netscape,,83,1,False,159.0,Win32
2420,8,24,1602400642378,6,29,557,0.21405928713410455,50,1080,1920,horizontal,Mozilla,8,21,3g,Netscape,,7,4,False,15.0,Linux
2421,4,24,1602400692792,4,62,328,-0.587942278517095,50,1080,1920,horizontal,Mozilla,10,18,3g,Netscape,,28,2,False,249.0,Linux
2422,21,24,1602400645063,11,46,498,0.20344167778283553,50,1080,1920,horizontal,Mozilla,10,16,3g,Netscape,,100,3,False,78.0,Win32
2423,17,24,1602400610202,5,25,809,0.3136837994423357,50,1080,1920,horizontal,Mozilla,9,14,3g,Netscape,,60,3,False,22.0,Linux
2424,17,24,1602400612725,3,19,674,0.013520070320885959,50,1080,1920,horizontal,Mozilla,16,13,3g,Netscape,,85,2,True,66.0,Win32
2425,14,24,1602400464880,9,44,645,-0.003045669776569976,50,1080,1920,horizontal,Mozilla,8,15,3g,Netscape,,4,3,True,17.0,Win32
2426,16,24,1602400611431,4,31,498,0.17645297174697405,50,1080,1920,horizontal,Mozilla,10,8,3g,Netscape,,50,1,True,99.0,Linux
2427,10,24,1602400497996,13,36,1202,0.084029482735901,50,1080,1920,horizontal,Mozilla,8,14,3g,Netscape,,65,3,False,253.0,MacOS
2428,12,24,1602400492042,11,22,1137,0.20337622547498577,50,1080,1920,horizontal,Mozilla,8,12,3g,Netscape,,78,2,True,66.0,Win64
2429,12,24,1602400800746,5,62,638,0.07857109445030298,50,1080,1920,horizontal,Mozilla,13,18,3g,Netscape,,37,2,False,94.0,Win64
2430,16,24,1602400569946,8,44,640,0.20742391944434518,50,1080,1920,horizontal,Mozilla,10,18,3g,Netscape,,80,3,True,78.0,Win32
2431,4,24,1602400472749,3,68,193,0.20265766944651592,50,1080,1920,horizontal,Mozilla,10,11,3g,Netscape,,46,2,False,49.0,Win64
2432,8,24,1602400698963,8,54,716,-0.14701333839132588,50,1080,1920,horizontal,Mozilla,16,18,3g,Netscape,,49,5,True,20.0,Win64
2433,14,24,1602400524206,2,39,272,0.28562008885839474,50,1080,1920,horizontal,Mozilla,17,7,3g,Netscape,,29,2,False,105.0,MacOS
2434,3,24,1602400648945,2,49,329,0.07369620487312668,50,1080,1920,horizontal,Mozilla,17,13,3g,Netscape,,87,3,True,362.0,MacOS
2435,11,24,1602400607336,11,50,1153,0.15840186428949882,50,1080,1920,horizontal,Mozilla,7,8,3g,Netscape,,55,2,True,235.0,Linux
2436,18,24,1602400631075,7,49,986,0.45629324014718414,50,1080,1920,horizontal,Mozilla,8,11,3g,Netscape,,75,3,False,104.0,Win32
2437,7,24,1602400547963,12,56,902,-0.17515490024078964,50,1080,1920,horizontal,Mozilla,9,16,3g,Netscape,,100,3,True,42.0,Linux
2438,6,24,1602400600449,6,11,938,0.3315242357586526,50,1080,1920,horizontal,Mozilla,12,10,3g,Netscape,,97,3,True,84.0,MacOS
2439,10,24,1602400725490,8,49,304,0.22163560737001742,50,1080,1920,horizontal,Mozilla,5,10,3g,Netscape,,9,2,True,5.0,Linux
2440,10,24,1602400771935,5,43,833,0.5315428355608622,50,1080,1920,horizontal,Mozilla,20,11,3g,Netscape,,9,2,True,172.0,Linux
2441,11,24,1602400704896,5,39,838,0.07487676445134264,50,1080,1920,horizontal,Mozilla,12,13,3g,Netscape,,19,2,True,40.0,Linux
2442,14,24,1602400672448,12,54,661,0.3863189314923907,50,1080,1920,horizontal,Mozilla,13,15,3g,Netscape,,71,5,True,172.0,Linux
2443,11,24,1602400566453,5,48,1197,0.46997154279538655,50,1080,1920,horizontal,Mozilla,12,9,3g,Netscape,,73,6,False,76.0,Win64
2444,7,24,1602400674487,10,33,815,0.4168487299115259,50,1080,1920,horizontal,Mozilla,9,12,3g,Netscape,,98,4,True,170.0,Win32
2445,4,24,1602400736433,4,18,1045,-0.1729498197400849,50,1080,1920,horizontal,Mozilla,8,13,3g,Netscape,,92,3,True,316.0,Win32
2446,11,24,1602400786575,5,16,1061,0.2558044153777459,50,1080,1920,horizontal,Mozilla,10,10,3g,Netscape,,35,3,True,66.0,Win64
2447,1,24,1602400466663,6,26,1018,0.27114411732854254,50,1080,1920,horizontal,Mozilla,10,10,3g,Netscape,,22,4,False,3.0,Linux
2448,14,24,1602400644597,6,29,526,0.1017352636124341,50,1080,1920,horizontal,Mozilla,12,13,3g,Netscape,,28,4,False,98.0,MacOS
2449,12,24,1602400603177,6,39,993,-0.12820211599469092,50,1080,1920,horizontal,Mozilla,14,17,3g,Netscape,,81,3,False,261.0,MacOS
2450,16,24,1602400465227,4,50,453,0.25068637409360034,50,1080,1920,horizontal,Mozilla,7,17,3g,Netscape,,68,3,False,70.0,Win32
2451,15,24,1602400758757,5,36,1030,0.4863544200485965,50,1080,1920,horizontal,Mozilla,19,21,3g,Netscape,,82,2,True,15.0,Linux
2452,5,24,1602400527779,5,44,1326,-0.1856177686725847,50,1080,1920,horizontal,Mozilla,5,16,3g,Netscape,,66,3,True,217.0,Win32
2453,14,24,1602400596007,15,39,756,-0.2166864509970295,50,1080,1920,horizontal,Mozilla,13,13,3g,Netscape,,74,3,True,19.0,Win64
2454,19,24,1602400680816,8,32,474,-0.059816384866985095,50,1080,1920,horizontal,Mozilla,16,9,3g,Netscape,,12,1,False,17.0,Linux
2455,7,24,1602400692512,7,21,336,0.1909664834743023,50,1080,1920,horizontal,Mozilla,11,9,3g,Netscape,,25,2,True,85.0,MacOS
2456,12,24,1602400793862,3,65,750,0.040474119834987755,50,1080,1920,horizontal,Mozilla,7,17,3g,Netscape,,84,4,True,8.0,MacOS
2457,10,24,1602400776310,7,56,509,-0.23844593289269822,50,1080,1920,horizontal,Mozilla,9,16,3g,Netscape,,62,0,False,32.0,MacOS
2458,20,24,1602400787241,3,24,367,0.27248023636797397,50,1080,1920,horizontal,Mozilla,13,10,3g,Netscape,,22,4,True,321.0,Linux
2459,6,24,1602400624959,9,40,898,0.2597283077081637,50,1080,1920,horizontal,Mozilla,14,17,3g,Netscape,,100,2,False,279.0,Linux
2460,19,24,1602400715011,15,53,590,0.3958916412333838,50,1080,1920,horizontal,Mozilla,12,10,3g,Netscape,,10,4,False,73.0,Linux
2461,10,24,1602400553993,7,40,928,0.48540903497886195,50,1080,1920,horizontal,Mozilla,13,11,3g,Netscape,,70,4,False,35.0,Win64
2462,15,24,1602400569710,3,47,651,0.06291864353176252,50,1080,1920,horizontal,Mozilla,9,12,3g,Netscape,,82,2,True,19.0,Linux
2463,10,24,1602400534321,7,33,810,0.004146883216944217,50,1080,1920,horizontal,Mozilla,9,12,3g,Netscape,,98,2,False,188.0,Linux
2464,7,24,1602400540707,19,34,617,0.16975003959718443,50,1080,1920,horizontal,Mozilla,7,13,3g,Netscape,,67,3,True,140.0,Win64
2465,14,24,1602400791175,3,32,861,0.038823661283225876,50,1080,1920,horizontal,Mozilla,5,11,3g,Netscape,,75,2,True,19.0,Linux
2466,10,24,1602400756373,8,39,527,0.33478141669325095,50,1080,1920,horizontal,Mozilla,7,12,3g,Netscape,,75,3,False,114.0,Linux
2467,17,24,1602400704268,6,59,703,0.19409691348122693,50,1080,1920,horizontal,Mozilla,6,20,3g,Netscape,,5,3,True,36.0,Win64
2468,14,24,1602400666383,14,34,731,-0.05883796461160036,50,1080,1920,horizontal,Mozilla,13,17,3g,Netscape,,54,3,True,70.0,Win64
2469,12,24,1602400741996,5,25,1389,0.4978511283447763,50,1080,1920,horizontal,Mozilla,12,20,3g,Netscape,,2,1,True,143.0,MacOS
2470,9,24,1602400704209,3,48,834,0.2559393200954806,50,1080,1920,horizontal,Mozilla,17,11,3g,Netscape,,47,1,True,88.0,Win32
2471,13,24,1602400530171,11,40,1119,0.07484926430117143,50,1080,1920,horizontal,Mozilla,9,13,3g,Netscape,,27,2,False,252.0,MacOS
2472,7,24,1602400492245,4,39,785,0.5962880706322158,50,1080,1920,horizontal,Mozilla,13,9,3g,Netscape,,79,3,False,109.0,Win32
2473,22,24,1602400586165,6,41,843,0.042898064408668155,50,1080,1920,horizontal,Mozilla,19,14,3g,Netscape,,68,4,True,163.0,Win32
2474,20,24,1602400515652,10,28,1076,0.4522540749582053,50,1080,1920,horizontal,Mozilla,6,15,3g,Netscape,,79,4,True,273.0,Linux
2475,7,24,1602400705891,10,43,427,0.39169987501724,50,1080,1920,horizontal,Mozilla,10,15,3g,Netscape,,62,4,False,340.0,Linux
2476,13,24,1602400563776,3,38,974,0.45697614062452785,50,1080,1920,horizontal,Mozilla,8,24,3g,Netscape,,44,3,False,118.0,Win64
2477,13,24,1602400671869,7,27,1069,0.3035559810794454,50,1080,1920,horizontal,Mozilla,15,13,3g,Netscape,,79,2,False,133.0,Linux
2478,10,24,1602400544672,23,8,578,0.5336808458196638,50,1080,1920,horizontal,Mozilla,8,12,3g,Netscape,,30,3,False,94.0,Linux
2479,8,24,1602400700860,3,30,666,0.4274593514790162,50,1080,1920,horizontal,Mozilla,18,12,3g,Netscape,,41,2,True,168.0,Win64
2480,6,24,1602400763519,5,41,768,-0.03669445545839987,50,1080,1920,horizontal,Mozilla,12,14,3g,Netscape,,91,4,True,62.0,MacOS
2481,13,24,1602400757175,11,9,718,0.1979710120280131,50,1080,1920,horizontal,Mozilla,13,19,3g,Netscape,,37,4,False,38.0,Linux
2482,14,24,1602400717052,6,63,855,0.3613769591815617,50,1080,1920,horizontal,Mozilla,5,14,3g,Netscape,,68,4,True,120.0,Win32
2483,7,24,1602400535355,8,33,376,-0.10952747633651491,50,1080,1920,horizontal,Mozilla,6,8,3g,Netscape,,79,5,True,43.0,Win64
2484,13,24,1602400798021,5,17,611,0.4559928535064033,50,1080,1920,horizontal,Mozilla,15,11,3g,Netscape,,86,5,False,44.0,Win64
2485,9,24,1602400492181,11,47,1163,0.4171859215041421,50,1080,1920,horizontal,Mozilla,13,10,3g,Netscape,,87,3,False,199.0,Win64
2486,7,24,1602400530783,6,43,986,-0.3280994435777463,50,1080,1920,horizontal,Mozilla,13,8,3g,Netscape,,36,4,False,8.0,Win32
2487,9,24,1602400665454,9,59,737,0.15814790616653357,50,1080,1920,horizontal,Mozilla,9,9,3g,Netscape,,89,5,False,80.0,Win64
2488,8,24,1602400694866,4,47,730,0.29256902205082236,50,1080,1920,horizontal,Mozilla,15,10,3g,Netscape,,34,4,True,56.0,MacOS
2489,21,24,1602400747894,9,53,988,0.33093048740586484,50,1080,1920,horizontal,Mozilla,10,16,3g,Netscape,,79,2,False,187.0,Win64
2490,13,24,1602400674699,7,32,1050,0.5824075556620658,50,1080,1920,horizontal,Mozilla,9,13,3g,Netscape,,90,1,True,138.0,Win32
2491,11,24,1602400755236,7,30,719,0.27531940616852435,50,1080,1920,horizontal,Mozilla,11,10,3g,Netscape,,19,4,True,112.0,Win32
2492,10,24,1602400707256,8,19,664,-0.0021584340735076035,50,1080,1920,horizontal,Mozilla,9,11,3g,Netscape,,57,2,False,113.0,Win32
2493,8,24,1602400694283,4,33,1035,0.1749932214044783,50,1080,1920,horizontal,Mozilla,12,7,3g,Netscape,,30,4,False,179.0,Win32
2494,12,24,1602400482408,3,6,699,0.2735147714934144,50,1080,1920,horizontal,Mozilla,6,14,3g,Netscape,,30,4,False,90.0,MacOS
2495,-2,24,1602400786587,2,67,1143,0.4660725288887473,50,1080,1920,horizontal,Mozilla,10,17,3g,Netscape,,45,3,True,40.0,Linux
2496,22,24,1602400749931,21,25,696,0.22150014539277885,50,1080,1920,horizontal,Mozilla,17,9,3g,Netscape,,37,6,False,41.0,Win64
2497,10,24,1602400561426,11,44,407,0.2982920669937985,50,1080,1920,horizontal,Mozilla,11,18,3g,Netscape,,55,3,True,138.0,Linux
2498,4,24,1602400736380,24,50,836,0.3585599605512577,50,1080,1920,horizontal,Mozilla,8,11,3g,Netscape,,39,3,True,272.0,Linux
2499,4,24,1602400595789,4,52,1068,0.2907828331471032,50,1080,1920,horizontal,Mozilla,4,12,3g,Netscape,,25,3,True,100.0,MacOS
2500,9,24,1602400715206,1,39,617,0.28891257133668274,50,1080,1920,horizontal,Mozilla,11,13,3g,Netscape,,37,3,True,93.0,MacOS
2501,18,24,1602400596477,7,46,920,0.06605105569318598,50,1080,1920,horizontal,Mozilla,8,16,3g,Netscape,,96,3,True,187.0,MacOS
2502,22,24,1602400495228,12,21,736,0.14057393704124715,50,1080,1920,horizontal,Mozilla,8,13,3g,Netscape,,98,2,True,24.0,Linux
2503,20,24,1602400769382,5,56,1042,0.05194551431613016,50,1080,1920,horizontal,Mozilla,7,7,3g,Netscape,,78,3,True,298.0,Linux
2504,10,24,1602400471776,9,51,932,0.2111812202424588,50,1080,1920,horizontal,Mozilla,7,11,3g,Netscape,,85,4,True,62.0,MacOS
2505,16,24,1602400652488,10,27,613,-0.07250197425369834,50,1080,1920,horizontal,Mozilla,10,17,3g,Netscape,,33,3,True,56.0,Win64
2506,14,24,1602400633498,15,46,1329,0.5849879510621723,50,1080,1920,horizontal,Mozilla,6,11,3g,Netscape,,62,2,True,14.0,MacOS
2507,12,24,1602400492751,6,44,729,0.2043866601121097,50,1080,1920,horizontal,Mozilla,15,12,3g,Netscape,,5,4,False,136.0,Win32
2508,3,24,1602400675283,2,28,439,-0.39801186022142876,50,1080,1920,horizontal,Mozilla,16,8,3g,Netscape,,48,4,True,73.0,MacOS
2509,12,24,1602400707682,7,56,906,0.15900755098383293,50,1080,1920,horizontal,Mozilla,11,12,3g,Netscape,,28,2,True,10.0,Linux
2510,17,24,1602400616575,7,40,426,0.28464353715096646,50,1080,1920,horizontal,Mozilla,20,12,3g,Netscape,,29,2,True,139.0,Win64
2511,5,24,1602400610371,13,43,1427,-0.22052886267054855,50,1080,1920,horizontal,Mozilla,14,10,3g,Netscape,,32,2,False,5.0,Win32
2512,17,24,1602400638466,12,18,642,0.5632268959643536,50,1080,1920,horizontal,Mozilla,7,12,3g,Netscape,,26,4,True,156.0,MacOS
2513,-1,24,1602400661401,4,36,669,0.21411877016889305,50,1080,1920,horizontal,Mozilla,9,12,3g,Netscape,,52,2,False,5.0,Win32
2514,11,24,1602400655274,5,40,1170,0.3018406007384463,50,1080,1920,horizontal,Mozilla,17,10,3g,Netscape,,2,3,True,217.0,Linux
2515,9,24,1602400685064,6,51,770,-0.07138993272425785,50,1080,1920,horizontal,Mozilla,15,14,3g,Netscape,,9,1,True,145.0,Win32
2516,12,24,1602400773079,4,57,546,0.5115362345899739,50,1080,1920,horizontal,Mozilla,19,16,3g,Netscape,,79,2,False,216.0,Win64
2517,19,24,1602400675074,5,37,698,0.3741831401550183,50,1080,1920,horizontal,Mozilla,9,10,3g,Netscape,,30,2,True,241.0,Linux
2518,5,24,1602400696345,4,45,677,0.34368134733828654,50,1080,1920,horizontal,Mozilla,12,20,3g,Netscape,,19,3,False,1.0,Linux
2519,11,24,1602400574276,2,56,1238,0.35536263535984447,50,1080,1920,horizontal,Mozilla,11,7,3g,Netscape,,87,2,False,3.0,Win64
2520,22,24,1602400600084,4,48,1168,0.29370541226951885,50,1080,1920,horizontal,Mozilla,16,8,3g,Netscape,,31,3,True,84.0,Win32
2521,14,24,1602400721030,6,20,806,0.4971978430239508,50,1080,1920,horizontal,Mozilla,9,13,3g,Netscape,,97,4,False,124.0,Linux
2522,19,24,1602400566083,7,18,572,0.2955422025297636,50,1080,1920,horizontal,Mozilla,13,8,3g,Netscape,,34,3,False,60.0,Win32
2523,6,24,1602400764006,7,30,367,0.34069660477623065,50,1080,1920,horizontal,Mozilla,11,10,3g,Netscape,,9,1,True,170.0,Win32
2524,15,24,1602400758645,11,8,767,-0.12011594609920165,50,1080,1920,horizontal,Mozilla,10,11,3g,Netscape,,55,3,False,76.0,Win32
2525,8,24,1602400800037,11,34,717,0.31603062324193626,50,1080,1920,horizontal,Mozilla,13,15,3g,Netscape,,11,3,True,51.0,Win64
2526,19,24,1602400474127,12,14,1067,0.024441916096974076,50,1080,1920,horizontal,Mozilla,9,14,3g,Netscape,,84,3,False,18.0,Win32
2527,12,24,1602400567946,13,49,989,0.16276269215898412,50,1080,1920,horizontal,Mozilla,13,10,3g,Netscape,,53,1,False,136.0,MacOS
2528,4,24,1602400733556,4,32,672,0.47188067290363195,50,1080,1920,horizontal,Mozilla,13,11,3g,Netscape,,2,2,True,136.0,MacOS
2529,6,24,1602400474235,10,49,640,0.26172324315078765,50,1080,1920,horizontal,Mozilla,10,8,3g,Netscape,,50,4,False,308.0,Win32
2530,16,24,1602400624035,8,51,1107,0.3451841946821647,50,1080,1920,horizontal,Mozilla,21,9,3g,Netscape,,20,2,True,111.0,MacOS
2531,7,24,1602400726696,12,55,984,-0.046493748966530524,50,1080,1920,horizontal,Mozilla,13,11,3g,Netscape,,5,2,False,176.0,Win32
2532,11,24,1602400752161,3,38,793,0.13158275264834746,50,1080,1920,horizontal,Mozilla,17,13,3g,Netscape,,55,3,False,105.0,Win64
2533,13,24,1602400768349,6,48,1262,0.15380968582637064,50,1080,1920,horizontal,Mozilla,11,14,3g,Netscape,,53,2,True,176.0,Win32
2534,8,24,1602400586027,10,33,614,0.4379087044294975,50,1080,1920,horizontal,Mozilla,13,10,3g,Netscape,,85,1,True,85.0,Linux
2535,12,24,1602400617098,9,43,1170,0.2883922020880753,50,1080,1920,horizontal,Mozilla,7,8,3g,Netscape,,9,4,True,122.0,Linux
2536,10,24,1602400684248,4,29,825,0.2333176019659984,50,1080,1920,horizontal,Mozilla,9,9,3g,Netscape,,12,4,True,48.0,Win32
2537,10,24,1602400488586,6,48,256,-0.20237342296571306,50,1080,1920,horizontal,Mozilla,11,11,3g,Netscape,,78,5,True,270.0,Win64
2538,3,24,1602400742826,11,23,1070,0.5777877856282339,50,1080,1920,horizontal,Mozilla,14,14,3g,Netscape,,68,3,True,54.0,Win32
2539,10,24,1602400470371,6,53,594,0.34191011350898093,50,1080,1920,horizontal,Mozilla,6,20,3g,Netscape,,82,3,True,201.0,Linux
2540,12,24,1602400579299,7,66,1099,0.1237603742967687,50,1080,1920,horizontal,Mozilla,14,13,3g,Netscape,,35,3,False,75.0,MacOS
2541,18,24,1602400765994,9,33,722,0.1073384799238084,50,1080,1920,horizontal,Mozilla,16,15,3g,Netscape,,97,4,False,147.0,Win32
2542,15,24,1602400691347,5,22,868,0.11616374929036988,50,1080,1920,horizontal,Mozilla,7,12,3g,Netscape,,21,4,False,247.0,MacOS
2543,12,24,1602400460373,7,46,957,-0.05387373573135679,50,1080,1920,horizontal,Mozilla,6,12,3g,Netscape,,15,3,True,50.0,MacOS
2544,16,24,1602400518473,20,25,706,0.17961746964906558,50,1080,1920,horizontal,Mozilla,4,15,3g,Netscape,,94,0,False,175.0,Linux
2545,12,24,1602400766555,6,50,890,0.19351743961220297,50,1080,1920,horizontal,Mozilla,9,9,3g,Netscape,,63,3,False,91.0,MacOS
2546,9,24,1602400677789,8,15,674,0.23492916967106725,50,1080,1920,horizontal,Mozilla,11,15,3g,Netscape,,29,3,False,67.0,Linux
2547,9,24,1602400779252,8,40,602,0.12580277668058687,50,1080,1920,horizontal,Mozilla,10,12,3g,Netscape,,57,2,False,280.0,Linux
2548,10,24,1602400465021,9,60,600,0.04949793065875917,50,1080,1920,horizontal,Mozilla,13,13,3g,Netscape,,79,3,False,138.0,MacOS
2549,5,24,1602400554345,15,38,791,-0.22285467355248956,50,1080,1920,horizontal,Mozilla,7,17,3g,Netscape,,30,2,True,43.0,Win32
2550,14,24,1602400713605,30,20,1027,0.3748997206952066,50,1080,1920,horizontal,Mozilla,9,9,3g,Netscape,,62,3,True,105.0,MacOS
2551,8,24,1602400474755,6,27,1049,0.33732884322372536,50,1080,1920,horizontal,Mozilla,14,12,3g,Netscape,,95,4,True,73.0,Win32
2552,17,24,1602400622846,19,36,628,-0.09082970030759835,50,1080,1920,horizontal,Mozilla,11,9,3g,Netscape,,29,4,True,26.0,Linux
